n,name,parent,value
1503388,Pecentumvirus P100,1513905.0,1
1503458,Pecentumvirus AG20,1513905.0,1
1505995,Pecentumvirus A511,1513905.0,1
1506056,Pecentumvirus LMTA34,1513905.0,1
1508781,Pecentumvirus WIL1,1513905.0,1
1509110,Pecentumvirus LMSP25,1513905.0,1
1509248,Pecentumvirus LP064,1513905.0,1
1510092,Pecentumvirus LP0832,1513905.0,1
1510400,Pecentumvirus LMTA148,1513905.0,1
1513655,Pecentumvirus list36,1513905.0,1
1513677,Pecentumvirus LP048,1513905.0,1
1504000,Brockvirinae,1513401.0,6
1516520,Schiekvirus,1504000.0,3
1504579,Schiekvirus EFDG1,1516520.0,1
1511396,Schiekvirus EfV12,1516520.0,1
1515857,Schiekvirus EFP01,1516520.0,1
1516975,Kochikohdavirus,1504000.0,3
1504518,Kochikohdavirus EFLK1,1516975.0,1
1506432,Kochikohdavirus ECP3,1516975.0,1
1513449,Kochikohdavirus EF24C,1516975.0,1
1504434,Elpedvirus,1513401.0,1
1507826,Elpedvirus LpeD,1504434.0,1
1508340,Twortvirinae,1513401.0,20
1504816,Sciuriunavirus,1508340.0,1
1515526,Sciuriunavirus SscM1,1504816.0,1
1507964,Sepunavirus,1508340.0,2
1515021,Sepunavirus SEP1,1507964.0,1
1516063,Sepunavirus IPLAC1C,1507964.0,1
1510542,Baoshanvirus,1508340.0,2
1503378,Baoshanvirus BS1,1510542.0,1
1516412,Baoshanvirus BS2,1510542.0,1
1514413,Twortvirus,1508340.0,1
1514133,Twortvirus twort,1514413.0,1
1514767,Silviavirus,1508340.0,3
1503750,Silviavirus SA11,1514767.0,1
1508250,Silviavirus remus,1514767.0,1
1508324,Silviavirus stau2,1514767.0,1
1515987,Kayvirus,1508340.0,11
1502911,Kayvirus MCE2014,1515987.0,1
1503367,Kayvirus kay,1515987.0,1
1504696,Kayvirus G1,1515987.0,1
1504935,Kayvirus P108,1515987.0,1
1505512,Kayvirus Sb1,1515987.0,1
1510965,Kayvirus G15,1515987.0,1
1511076,Kayvirus S254,1515987.0,1
1513070,Kayvirus S253,1515987.0,1
1513295,Kayvirus JD7,1515987.0,1
1513955,Kayvirus SA12,1515987.0,1
1514344,Kayvirus rodi,1515987.0,1
1509120,Klumppvirus,1513401.0,1
1516328,Klumppvirus A9,1509120.0,1
1509598,Bastillevirinae,1513401.0,37
1503044,Siophivirus,1509598.0,1
1504508,Siophivirus SIOphi,1503044.0,1
1503595,Matervirus,1509598.0,1
1514400,Matervirus mater,1503595.0,1
1503971,Nitunavirus,1509598.0,3
1506266,Nitunavirus NIT1,1503971.0,1
1513344,Nitunavirus grass,1503971.0,1
1515353,Nitunavirus SPG24,1503971.0,1
1504932,Tsarbombavirus,1509598.0,2
1505516,Tsarbombavirus BCP78,1504932.0,1
1510233,Tsarbombavirus tsarbomba,1504932.0,1
1505665,Eldridgevirus,1509598.0,1
1504403,Eldridgevirus eldridge,1505665.0,1
1506379,Moonbeamvirus,1509598.0,1
1512598,Moonbeamvirus moonbeam,1506379.0,1
1509058,Goettingenvirus,1509598.0,1
1515938,Goettingenvirus goe8,1509058.0,1
1509067,Shalavirus,1509598.0,1
1516666,Shalavirus Shbh1,1509067.0,1
1510699,Bequatrovirus,1509598.0,6
1504481,Bequatrovirus avesobmore,1510699.0,1
1506454,Bequatrovirus bigbertha,1510699.0,1
1507025,Bequatrovirus spock,1510699.0,1
1507633,Bequatrovirus troll,1510699.0,1
1510159,Bequatrovirus riley,1510699.0,1
1512134,Bequatrovirus B4,1510699.0,1
1511052,Jeonjuvirus,1509598.0,1
1504160,Jeonjuvirus BSP38,1511052.0,1
1511446,Caeruleovirus,1509598.0,6
1506339,Caeruleovirus Bcp1,1511446.0,1
1507914,Caeruleovirus deepblue,1511446.0,1
1508009,Caeruleovirus BCP82,1511446.0,1
1508699,Caeruleovirus Bc431,1511446.0,1
1511263,Caeruleovirus BM15,1511446.0,1
1513741,Caeruleovirus JBP901,1511446.0,1
1513019,Agatevirus,1509598.0,3
1504134,Agatevirus bobb,1513019.0,1
1504162,Agatevirus agate,1513019.0,1
1511576,Agatevirus Bp8pC,1513019.0,1
1513032,Bastillevirus,1509598.0,4
1505873,Bastillevirus CAM003,1513032.0,1
1512266,Bastillevirus bastille,1513032.0,1
1514308,Bastillevirus evoli,1513032.0,1
1515624,Bastillevirus hoodyT,1513032.0,1
1515494,Grisebachstrassevirus,1509598.0,1
1512200,Grisebachstrassevirus goe3,1515494.0,1
1517059,Wphvirus,1509598.0,5
1507130,Wphvirus BPS13,1517059.0,1
1508089,Wphvirus BPS10C,1517059.0,1
1510083,Wphvirus megatron,1517059.0,1
1510384,Wphvirus hakuna,1517059.0,1
1514798,Wphvirus WPh,1517059.0,1
1514115,Mooreparkvirus,1513401.0,1
1511879,Mooreparkvirus Lb3381,1514115.0,1
1514411,Watanabevirus,1513401.0,1
1514222,Watanabevirus wv3521,1514411.0,1
1515127,Hopescreekvirus,1513401.0,1
1502908,Hopescreekvirus LfeInf,1515127.0,1
1516399,Tybeckvirus,1513401.0,2
1503627,Tybeckvirus tv521B,1516399.0,1
1511095,Tybeckvirus SAC12B,1516399.0,1
1516867,Harbinvirus,1513401.0,5
1503882,Harbinvirus iacchus,1516867.0,1
1507706,Harbinvirus bacchae,1516867.0,1
1508124,Harbinvirus semele,1516867.0,1
1509689,Harbinvirus bromius,1516867.0,1
1511293,Harbinvirus Lpa804,1516867.0,1
1517423,Salchichonvirus,1513401.0,1
1511809,Salchichonvirus LP65,1517423.0,1
1513410,Lacusarxvirus,1515284.0,1
1513980,Lacusarxvirus lacusarx,1513410.0,1
1513432,Certevirus,1515284.0,1
1513688,Certevirus C23,1513432.0,1
1513448,Stanholtvirus,1515284.0,3
1505744,Stanholtvirus E125,1513448.0,1
1508170,Stanholtvirus sv1026b,1513448.0,1
1513840,Stanholtvirus sv6442,1513448.0,1
1513560,Yoloswagvirus,1515284.0,1
1503732,Yoloswagvirus yoloswag,1513560.0,1
1513576,Skryabinvirinae,1515284.0,2
1508090,Pushchinovirus,1513576.0,1
1513322,Pushchinovirus B83,1508090.0,1
1517064,Bembunaquatrovirus,1513576.0,1
1512978,Bembunaquatrovirus BMBtp14,1517064.0,1
1513606,Xipdecavirus,1515284.0,3
1509556,Xipdecavirus Xp10,1513606.0,1
1511358,Xipdecavirus OP1,1513606.0,1
1511382,Xipdecavirus Xop411,1513606.0,1
1513620,Pavtokvirus,1515284.0,2
1508912,Pavtokvirus pavtok,1513620.0,1
1514188,Pavtokvirus PEp14,1513620.0,1
1513650,Kelleziovirus,1515284.0,2
1508586,Kelleziovirus kellezzio,1513650.0,1
1510992,Kelleziovirus kitkat,1513650.0,1
1513698,Langleyhallvirinae,1515284.0,6
1506493,Getalongvirus,1513698.0,4
1505685,Getalongvirus bentherdunthat,1506493.0,1
1506555,Getalongvirus kenna,1506493.0,1
1514997,Getalongvirus getalong,1506493.0,1
1515470,Getalongvirus asapag,1506493.0,1
1507772,Phistoryvirus,1513698.0,1
1516792,Phistoryvirus phistory,1507772.0,1
1514680,Horusvirus,1513698.0,1
1512120,Horusvirus horus,1514680.0,1
1513713,Sleepyheadvirus,1515284.0,1
1509947,Sleepyheadvirus sleepyhead,1513713.0,1
1513735,Chaoshanvirus,1515284.0,1
1505556,Chaoshanvirus ZPAH34,1513735.0,1
1513751,Peduoviridae,1515284.0,116
1502994,Plazymidvirus,1513751.0,3
1509019,Plazymidvirus ZM41,1502994.0,1
1512388,Plazymidvirus ZM36,1502994.0,1
1513402,Plazymidvirus ZM401,1502994.0,1
1503006,Yulgyerivirus,1513751.0,1
1505793,Yulgyerivirus E16KP0115V,1503006.0,1
1503254,Stockinghallvirus,1513751.0,1
1506851,Stockinghallvirus FSLSP004,1503254.0,1
1503597,Irrigatiovirus,1513751.0,1
1504809,Irrigatiovirus SI7,1503597.0,1
1503618,Yongunavirus,1513751.0,1
1514637,Yongunavirus yong1,1503618.0,1
1504015,Tresduoquattuorvirus,1513751.0,1
1510294,Tresduoquattuorvirus YenM324,1504015.0,1
1504389,Phitrevirus,1513751.0,1
1509460,Phitrevirus phi3,1504389.0,1
1504547,Felsduovirus,1513751.0,6
1503638,Felsduovirus RE2010,1504547.0,1
1511058,Felsduovirus SopEphi,1504547.0,1
1511098,Felsduovirus ST437OXA245phi42,1504547.0,1
1514943,Felsduovirus SEN8,1504547.0,1
1516467,Felsduovirus IN60,1504547.0,1
1516796,Felsduovirus Fels2,1504547.0,1
1504622,Vimunumvirus,1513751.0,1
1514564,Vimunumvirus ST147VIM1phi71,1504622.0,1
1504665,Graikaemvirus,1513751.0,1
1504889,Graikaemvirus YenM324,1504665.0,1
1504723,Reipivirus,1513751.0,1
1515897,Reipivirus ST16OXA48phi54,1504723.0,1
1504759,Valbvirus,1513751.0,1
1512654,Valbvirus ValB1MD2,1504759.0,1
1505328,Entnonagintavirus,1513751.0,1
1511151,Entnonagintavirus ENT90,1505328.0,1
1505549,Novemvirus,1513751.0,1
1502755,Novemvirus T5282H,1505549.0,1
1505662,Maltschvirus,1513751.0,1
1509077,Maltschvirus maltsch,1505662.0,1
1505745,Irtavirus,1513751.0,1
1506674,Irtavirus F108,1505745.0,1
1505948,Baylorvirus,1513751.0,2
1505771,Baylorvirus bv1127AP1,1505948.0,1
1509621,Baylorvirus PHL101,1505948.0,1
1506387,Mersinvirus,1513751.0,1
1505683,Mersinvirus YA0848V,1506387.0,1
1506474,Hpunavirus,1513751.0,2
1508701,Hpunavirus HP2,1506474.0,1
1516491,Hpunavirus HP1,1506474.0,1
1507205,Aresaunavirus,1513751.0,2
1506547,Aresaunavirus RSA1,1507205.0,1
1514845,Aresaunavirus RsoM1USA,1507205.0,1
1507511,Arsyunavirus,1513751.0,1
1511648,Arsyunavirus RSY1,1507511.0,1
1507895,Gegavirus,1513751.0,1
1508446,Gegavirus ST15OXA48phi141,1507895.0,1
1507911,Nampongvirus,1513751.0,1
1509763,Nampongvirus ST79,1507911.0,1
1508005,Firavirus,1513751.0,1
1508984,Firavirus YenM4218,1508005.0,1
1508221,Bielevirus,1513751.0,1
1516983,Bielevirus phiO18P,1508221.0,1
1508330,Longwoodvirus,1513751.0,1
1509376,Longwoodvirus K139,1508330.0,1
1508774,Quadragintavirus,1513751.0,3
1510372,Quadragintavirus ev129,1508774.0,1
1514712,Quadragintavirus ev015,1508774.0,1
1517261,Quadragintavirus ev040,1508774.0,1
1508924,Aptresvirus,1513751.0,2
1503854,Aptresvirus AP3,1508924.0,1
1517222,Aptresvirus mana,1508924.0,1
1508997,Finvirus,1513751.0,1
1510039,Finvirus FIN13,1508997.0,1
1509046,Gemsvirus,1513751.0,1
1507969,Gemsvirus gv5004652,1509046.0,1
1509172,Playavirus,1513751.0,1
1507497,Playavirus SMHB1,1509172.0,1
1509225,Eganvirus,1513751.0,6
1504539,Eganvirus SW9,1509225.0,1
1505940,Eganvirus EtG,1509225.0,1
1506741,Eganvirus PsP3,1509225.0,1
1512155,Eganvirus SEN1,1509225.0,1
1512310,Eganvirus ev186,1509225.0,1
1512650,Eganvirus BIS20,1509225.0,1
1509992,Dagavirus,1513751.0,1
1514011,Dagavirus ST13OXA48phi121,1509992.0,1
1510261,Gegevirus,1513751.0,1
1508691,Gegevirus ST437OXA245phi41,1510261.0,1
1510313,Bracchivirus,1513751.0,1
1503655,Bracchivirus U2F1,1510313.0,1
1510470,Kisquattuordecimvirus,1513751.0,3
1507896,Kisquattuordecimvirus FLC5,1510470.0,1
1511470,Kisquattuordecimvirus KS14,1510470.0,1
1516951,Kisquattuordecimvirus FLC10,1510470.0,1
1510800,Citexvirus,1513751.0,4
1504901,Citexvirus PS75V,1510800.0,1
1507385,Citexvirus phiCTX,1510800.0,1
1508403,Citexvirus BR319A,1510800.0,1
1514744,Citexvirus dobby,1510800.0,1
1511145,Kisquinquevirus,1513751.0,1
1508358,Kisquinquevirus KS5,1511145.0,1
1511169,Elveevirus,1513751.0,2
1512602,Elveevirus cartapus,1511169.0,1
1514727,Elveevirus 4LV2017,1511169.0,1
1511681,Reginaelenavirus,1513751.0,1
1504940,Reginaelenavirus rv3LV2017,1511681.0,1
1511746,Simpcentumvirus,1513751.0,1
1505747,Simpcentumvirus Smp131,1511746.0,1
1512353,Xuanwuvirus,1513751.0,4
1504584,Xuanwuvirus xv520873,1512353.0,1
1505544,Xuanwuvirus xv503458,1512353.0,1
1515139,Xuanwuvirus P884B11,1512353.0,1
1515383,Xuanwuvirus P88,1512353.0,1
1512614,Catalunyavirus,1513751.0,1
1506242,Catalunyavirus C5a,1512614.0,1
1512793,Arsenicumvirus,1513751.0,1
1512712,Arsenicumvirus M163,1512793.0,1
1512853,Kapieceevirus,1513751.0,1
1503337,Kapieceevirus ST512KPC3phi132,1512853.0,1
1513524,Senquatrovirus,1513751.0,1
1509015,Senquatrovirus SEN4,1513524.0,1
1513702,Wadgaonvirus,1513751.0,2
1513977,Wadgaonvirus V13P477T2,1513702.0,1
1516027,Wadgaonvirus wv5004651,1513702.0,1
1514664,Sanguivirus,1513751.0,1
1511062,Sanguivirus H5569V,1514664.0,1
1514847,Piscesmortuivirus,1513751.0,1
1507280,Piscesmortuivirus LPM4,1514847.0,1
1514923,Evevirus,1513751.0,1
1517162,Evevirus ev239,1514923.0,1
1515087,Peduovirus,1513751.0,26
1502941,Peduovirus P22H4,1515087.0,1
1503459,Peduovirus YPM50,1515087.0,1
1504831,Peduovirus P37,1515087.0,1
1505317,Peduovirus P24B2,1515087.0,1
1505566,Peduovirus R18C,1515087.0,1
1507001,Peduovirus STYP1,1515087.0,1
1507568,Peduovirus pro483,1515087.0,1
1509906,Peduovirus P24C9,1515087.0,1
1510317,Peduovirus magyaro,1515087.0,1
1510469,Peduovirus SIDE7,1515087.0,1
1510669,Peduovirus pv12474III,1515087.0,1
1510692,Peduovirus AC1,1515087.0,1
1510847,Peduovirus L413C,1515087.0,1
1512382,Peduovirus pro147,1515087.0,1
1512928,Peduovirus fiAA91ss,1515087.0,1
1513626,Peduovirus YPM46,1515087.0,1
1514088,Peduovirus Wphi,1515087.0,1
1514470,Peduovirus 11W,1515087.0,1
1514892,Peduovirus P2,1515087.0,1
1514975,Peduovirus P24E6b,1515087.0,1
1515321,Peduovirus DC1,1515087.0,1
1515847,Peduovirus SIAC10,1515087.0,1
1516280,Peduovirus HQ103,1515087.0,1
1516295,Peduovirus P22H1,1515087.0,1
1516725,Peduovirus P24A7b,1515087.0,1
1516750,Peduovirus YPM22,1515087.0,1
1515654,Duonihilunusvirus,1513751.0,3
1503215,Duonihilunusvirus YenM5617,1515654.0,1
1503379,Duonihilunusvirus YenM06162,1515654.0,1
1507724,Duonihilunusvirus YenM20116,1515654.0,1
1515681,Duodecimduovirus,1513751.0,1
1509519,Duodecimduovirus phiE122,1515681.0,1
1515771,Kayeltresvirus,1513751.0,1
1513241,Kayeltresvirus KL3,1515771.0,1
1516409,Canoevirus,1513751.0,1
1507320,Canoevirus canoe,1516409.0,1
1516695,Tigrvirus,1513751.0,4
1503023,Tigrvirus phiE094,1516695.0,1
1509529,Tigrvirus phi52237,1516695.0,1
1510311,Tigrvirus E202,1516695.0,1
1515462,Tigrvirus BP822,1516695.0,1
1516731,Seongnamvirus,1513751.0,1
1510284,Seongnamvirus ESSI2,1516731.0,1
1517333,Vulnificusvirus,1513751.0,1
1505895,Vulnificusvirus PV94,1517333.0,1
1513759,Richievirus,1515284.0,2
1511607,Richievirus auxilium,1513759.0,1
1516007,Richievirus richie,1513759.0,1
1513791,Saphexavirus,1515284.0,5
1503059,Saphexavirus SPQS1,1513791.0,1
1505966,Saphexavirus SAP6,1513791.0,1
1510429,Saphexavirus IMEEF1,1513791.0,1
1510512,Saphexavirus BC611,1513791.0,1
1511899,Saphexavirus VD13,1513791.0,1
1513811,Dybvigvirus,1515284.0,1
1514113,Dybvigvirus Av1,1513811.0,1
1513827,Tieomvirus,1515284.0,1
1515866,Tieomvirus BT1011,1513827.0,1
1513847,Beaumontvirinae,1515284.0,5
1503398,Bixiavirus,1513847.0,3
1512472,Bixiavirus BUCT627,1503398.0,1
1514072,Bixiavirus BUCT626,1503398.0,1
1516998,Bixiavirus BUCT548,1503398.0,1
1512508,Salvavirus,1513847.0,1
1517175,Salvavirus salva,1512508.0,1
1515176,Siaravirus,1513847.0,1
1516942,Siaravirus siara,1515176.0,1
1513857,Eyrevirus,1515284.0,1
1503930,Eyrevirus eyre,1513857.0,1
1513880,Doucettevirus,1515284.0,4
1506965,Doucettevirus G4,1513880.0,1
1508408,Doucettevirus B22,1513880.0,1
1509080,Doucettevirus doucette,1513880.0,1
1515294,Doucettevirus E6,1513880.0,1
1513914,Trinevirus,1515284.0,1
1503194,Trinevirus trine,1513914.0,1
1513932,Myosmarvirus,1515284.0,2
1513323,Myosmarvirus myosmar,1513932.0,1
1516601,Myosmarvirus MTx,1513932.0,1
1513954,Ericdabvirus,1515284.0,1
1514711,Ericdabvirus ericdab,1513954.0,1
1514016,Arquatrovirinae,1515284.0,43
1503871,Arequatrovirus,1514016.0,3
1507094,Arequatrovirus ELB20,1503871.0,1
1507099,Arequatrovirus paedore,1503871.0,1
1516749,Arequatrovirus R4,1503871.0,1
1505330,Caelumvirus,1514016.0,5
1506531,Caelumvirus thestral,1505330.0,1
1511479,Caelumvirus issmi,1505330.0,1
1511626,Caelumvirus caelum,1505330.0,1
1517284,Caelumvirus alvy,1505330.0,1
1517334,Caelumvirus daudau,1505330.0,1
1505371,Janusvirus,1514016.0,3
1508869,Janusvirus pablito,1505371.0,1
1511492,Janusvirus hank144,1505371.0,1
1513962,Janusvirus janus,1505371.0,1
1505380,Yosifvirus,1514016.0,1
1506564,Yosifvirus yosif,1505380.0,1
1507681,Omarvirus,1514016.0,4
1504278,Omarvirus amethyst,1507681.0,1
1508995,Omarvirus tefunt,1507681.0,1
1510821,Omarvirus diane,1507681.0,1
1512623,Omarvirus omar,1507681.0,1
1508456,Celiavirus,1514016.0,1
1509563,Celiavirus celia,1508456.0,1
1509361,Camvirus,1514016.0,8
1504238,Camvirus CAM,1509361.0,1
1504615,Camvirus endor2,1509361.0,1
1505864,Camvirus endor1,1509361.0,1
1506136,Camvirus amela,1509361.0,1
1507175,Camvirus sitrop,1509361.0,1
1511452,Camvirus alsaber,1509361.0,1
1514926,Camvirus saftant,1509361.0,1
1515461,Camvirus joe,1509361.0,1
1510335,Hautrevirus,1514016.0,1
1508599,Hautrevirus hau3,1510335.0,1
1510668,Likavirus,1514016.0,14
1503628,Likavirus caliburn,1510668.0,1
1504474,Likavirus hydra,1510668.0,1
1506545,Likavirus yasdnil,1510668.0,1
1509684,Likavirus nanodon,1510668.0,1
1510328,Likavirus izzy,1510668.0,1
1510597,Likavirus goby,1510668.0,1
1511414,Likavirus lika,1510668.0,1
1511557,Likavirus sujidade,1510668.0,1
1511835,Likavirus danzina,1510668.0,1
1514593,Likavirus aaronocolus,1510668.0,1
1515705,Likavirus werner,1510668.0,1
1516211,Likavirus lannister,1510668.0,1
1516754,Likavirus lorelei,1510668.0,1
1517099,Likavirus zemlya,1510668.0,1
1512037,Sentinelvirus,1514016.0,2
1511317,Sentinelvirus sentinel,1512037.0,1
1513761,Sentinelvirus spernnie,1512037.0,1
1512887,Salutenavirus,1514016.0,1
1512166,Salutenavirus salutena,1512887.0,1
1514017,Kantovirinae,1515284.0,5
1505011,Beograduvirus,1514017.0,2
1505737,Beograduvirus KPhi1,1505011.0,1
1511665,Beograduvirus Xaf18,1505011.0,1
1506161,Tsukubavirus,1514017.0,3
1516458,Tsukubavirus XPP1,1506161.0,1
1516909,Tsukubavirus XPV1,1506161.0,1
1517245,Tsukubavirus OP2,1506161.0,1
1514027,Andromedavirus,1515284.0,8
1504041,Andromedavirus finn,1514027.0,1
1504796,Andromedavirus blastoid,1514027.0,1
1505675,Andromedavirus eoghan,1514027.0,1
1508617,Andromedavirus glittering,1514027.0,1
1514687,Andromedavirus andromeda,1514027.0,1
1514754,Andromedavirus riggi,1514027.0,1
1515386,Andromedavirus taylor,1514027.0,1
1516145,Andromedavirus curly,1514027.0,1
1514074,Jedunavirus,1515284.0,3
1507904,Jedunavirus KpV52,1514074.0,1
1513776,Jedunavirus KpV80,1514074.0,1
1516901,Jedunavirus JD001,1514074.0,1
1514094,Pulverervirus,1515284.0,1
1506185,Pulverervirus PFR1,1514094.0,1
1514124,Onyinyevirus,1515284.0,1
1516859,Onyinyevirus onyinye,1514124.0,1
1514148,Smoothievirus,1515284.0,3
1503631,Smoothievirus clubL,1514148.0,1
1510732,Smoothievirus smoothie,1514148.0,1
1513301,Smoothievirus bachita,1514148.0,1
1514159,Larmunavirus,1515284.0,1
1517170,Larmunavirus Lrm1,1514159.0,1
1514203,Tepukevirus,1515284.0,1
1509665,Tepukevirus Psa21,1514203.0,1
1514217,Woesvirus,1515284.0,1
1512860,Woesvirus woes,1514217.0,1
1514218,Deurplevirus,1515284.0,1
1515769,Deurplevirus deeppurple,1514218.0,1
1514249,Teubervirus,1515284.0,5
1505739,Teubervirus AM6,1514249.0,1
1508248,Teubervirus P087,1514249.0,1
1508713,Teubervirus LW31,1514249.0,1
1510564,Teubervirus Q1,1514249.0,1
1512998,Teubervirus P596,1514249.0,1
1514265,Myxoctovirus,1515284.0,1
1509296,Myxoctovirus Mx8,1514265.0,1
1514274,Grimontviridae,1515284.0,10
1505853,Moazamivirus,1514274.0,2
1505205,Moazamivirus SE131,1505853.0,1
1512960,Moazamivirus 711,1505853.0,1
1511459,Dalianvirus,1514274.0,1
1515491,Dalianvirus R1,1511459.0,1
1511690,Libingvirus,1514274.0,1
1515493,Libingvirus BUCT695,1511690.0,1
1513542,Crifsvirus,1514274.0,2
1507190,Crifsvirus A24,1513542.0,1
1516995,Crifsvirus GAP52,1513542.0,1
1514186,Privateervirus,1514274.0,4
1504086,Privateervirus pv009,1514186.0,1
1504510,Privateervirus privateer,1514186.0,1
1504972,Privateervirus 3H1020,1514186.0,1
1505521,Privateervirus P59,1514186.0,1
1514325,Bronfenbrennervirinae,1515284.0,24
1504577,Peeveelvirus,1514325.0,10
1503085,Peeveelvirus CN125,1504577.0,1
1503182,Peeveelvirus pv3AJ2017,1504577.0,1
1507012,Peeveelvirus SA780ruMSSAST101,1504577.0,1
1508354,Peeveelvirus JS01,1504577.0,1
1509595,Peeveelvirus tp3101,1504577.0,1
1510042,Peeveelvirus PVL,1504577.0,1
1511348,Peeveelvirus pv13,1504577.0,1
1513852,Peeveelvirus PV83,1504577.0,1
1515227,Peeveelvirus PVL108,1504577.0,1
1516313,Peeveelvirus SA7,1504577.0,1
1509614,Biseptimavirus,1514325.0,14
1504140,Biseptimavirus SA1014ruMSSAST7,1509614.0,1
1505058,Biseptimavirus st22,1509614.0,1
1505620,Biseptimavirus bv23MRA,1509614.0,1
1506165,Biseptimavirus P630,1509614.0,1
1507829,Biseptimavirus phi7247PVL,1509614.0,1
1508898,Biseptimavirus P1105,1509614.0,1
1509471,Biseptimavirus P282,1509614.0,1
1509960,Biseptimavirus IME136101,1509614.0,1
1510573,Biseptimavirus BU01,1509614.0,1
1512599,Biseptimavirus SA345ruMSSAST8,1509614.0,1
1513292,Biseptimavirus StauST3984,1509614.0,1
1513711,Biseptimavirus P954,1509614.0,1
1514455,Biseptimavirus bv77,1509614.0,1
1515698,Biseptimavirus NM3,1509614.0,1
1514337,Kimonavirus,1515284.0,1
1513097,Kimonavirus kimona,1514337.0,1
1514341,Abbeymikolonvirus,1515284.0,1
1503244,Abbeymikolonvirus abbeymikolon,1514341.0,1
1514348,Gimaduovirus,1515284.0,1
1512011,Gimaduovirus GMA2,1514348.0,1
1514378,Wellingtonvirus,1515284.0,1
1505240,Wellingtonvirus wellington,1514378.0,1
1514383,Magiavirus,1515284.0,1
1504424,Magiavirus magia,1514383.0,1
1514390,Hubeivirus,1515284.0,2
1512056,Hubeivirus MY192,1514390.0,1
1517406,Hubeivirus PfEFR4,1514390.0,1
1514401,Anamdongvirus,1515284.0,1
1504925,Anamdongvirus LBR48,1514401.0,1
1514445,Ashduovirus,1515284.0,1
1510239,Ashduovirus A2,1514445.0,1
1514465,Marfavirus,1515284.0,2
1506057,Marfavirus F48,1514465.0,1
1508321,Marfavirus marfa,1514465.0,1
1514488,Dubuvirus,1515284.0,1
1504793,Dubuvirus dubu,1514488.0,1
1514516,Camtrevirus,1515284.0,3
1510377,Camtrevirus S3501,1514516.0,1
1513229,Camtrevirus BtCS33,1514516.0,1
1514170,Camtrevirus CM3,1514516.0,1
1514558,Soupsvirus,1515284.0,3
1506886,Soupsvirus wait,1514558.0,1
1507180,Soupsvirus soups,1514558.0,1
1516265,Soupsvirus strosahl,1514558.0,1
1514565,Clawzvirus,1515284.0,1
1508067,Clawzvirus clawz,1514565.0,1
1514571,Skunavirus,1515284.0,94
1502884,Skunavirus MV10L,1514571.0,1
1503208,Skunavirus JF1,1514571.0,1
1503289,Skunavirus P4565,1514571.0,1
1503550,Skunavirus sv96403,1514571.0,1
1503580,Skunavirus CHPC361,1514571.0,1
1503642,Skunavirus CHPC129,1514571.0,1
1503643,Skunavirus L6,1514571.0,1
1503787,Skunavirus CB19,1514571.0,1
1503803,Skunavirus sv57001,1514571.0,1
1503879,Skunavirus CB14,1514571.0,1
1504202,Skunavirus P656,1514571.0,1
1504335,Skunavirus sv936,1514571.0,1
1504524,Skunavirus MP1,1514571.0,1
1504677,Skunavirus CHPC964,1514571.0,1
1504734,Skunavirus A16,1514571.0,1
1504739,Skunavirus bibb29,1514571.0,1
1504798,Skunavirus sv62605,1514571.0,1
1505098,Skunavirus sv56003,1514571.0,1
1505201,Skunavirus sv109,1514571.0,1
1505231,Skunavirus CHPC965,1514571.0,1
1505298,Skunavirus P475,1514571.0,1
1505315,Skunavirus sv512,1514571.0,1
1505345,Skunavirus i0139,1514571.0,1
1505598,Skunavirus sv3R16S,1514571.0,1
1505797,Skunavirus CB13,1514571.0,1
1505808,Skunavirus sv38507,1514571.0,1
1506285,Skunavirus LP9908,1514571.0,1
1506313,Skunavirus caseusJM1,1514571.0,1
1506382,Skunavirus sv62601,1514571.0,1
1506405,Skunavirus sv88605,1514571.0,1
1506429,Skunavirus F0139,1514571.0,1
1506443,Skunavirus CHPC959,1514571.0,1
1506566,Skunavirus ASCC281,1514571.0,1
1506814,Skunavirus ASCC532,1514571.0,1
1506845,Skunavirus sv51701,1514571.0,1
1507196,Skunavirus sv15,1514571.0,1
1507309,Skunavirus sk1,1514571.0,1
1507340,Skunavirus p272,1514571.0,1
1507607,Skunavirus S0139,1514571.0,1
1507675,Skunavirus P1532,1514571.0,1
